tic,gvkey,datadate,assets,revenue,net_income,operating_income,cash,debt_total,equity,rd,mktcap,cogs,intangibles,current_assets,current_liabilities,long_term_debt,roa,roe,op_margin,net_margin,cash_to_assets,debt_to_assets,debt_to_equity,current_ratio,rd_to_sales,log_assets,log_mktcap,mkt_to_book,p_to_s,p_to_e,gross_margin,asset_turnover,intangibles_to_assets,cash_ratio,long_term_debt_ratio
LAW,39199,2024-12-31,180.32,36.999,-25.2,-10.614,129.127,9.301,147.514,13.787,301.04171,8.7,6.298,156.936,25.694,6.971,-0.13975155279503107,-0.17083124313624468,-0.2868726181788697,-0.6810994891753831,0.7160991570541261,0.05158052351375333,0.06305164255596078,6.107885109364054,0.37263169274845265,5.194733050291466,5.707248826577314,2.040767045839717,8.13648233736047,-11.946099603174604,0.7648585096894511,0.20518522626441882,0.0349267968056788,5.025570172024597,0.038659050576752445
LZ,39225,2024-12-31,373.883,161.706,12.854,12.544,142.064,7.882,93.257,0.0,1303.87869,48.396,71.971,191.223,265.582,6.018,0.034379739116247594,0.1378341572214418,0.07757287917578817,0.0794899385304194,0.3799691347293137,0.02108146131276362,0.08451912456973738,0.7200149106490651,0.0,5.9239429142471,7.173098709018015,13.981563743204262,8.06326722570591,101.43758285358643,0.7007161144298912,0.4325042861001971,0.19249604822899144,0.534915769894044,0.0160959444532113
CCC,39378,2024-12-31,3183.218,246.464,4.848,29.724,398.983,823.946,1997.823,53.238,7380.59811,47.68,2352.002,564.65,154.846,808.288,0.0015229871155541341,0.002426641399162989,0.12060179174240457,0.019670215528434173,0.12533951491855097,0.2588405820776334,0.4124219212612929,3.646526226056856,0.21600720592054012,8.065647913783838,8.906609959026019,3.6943203226712273,29.945947927486365,1522.4006002475248,0.8065437548688652,0.07742605124751117,0.7388755655440501,2.5766438913501157,0.2539216604078012
DH,39476,2024-12-31,1089.389,62.288,-59.075,0.332,290.164,253.11200000000002,444.375,8.982,468.35094000000004,10.967,691.216,370.172,161.161,236.954,-0.05422764503772299,-0.1329395218002813,0.0053300796301053175,-0.9484170305676857,0.2663548098980254,0.232343084059046,0.5695909985935302,2.2969080608832164,0.1442011302337529,6.993372267597329,6.149217886699138,1.0539542953586498,7.519119894682765,-7.928073465933136,0.8239307731826355,0.05717700472466677,0.6344987878526404,1.8004604091560612,0.21751091666980302
TOST,39524,2024-12-31,2408.0,1338.0,32.0,32.0,1417.0,34.0,1545.0,93.0,20849.4,995.0,133.0,1975.0,811.0,24.0,0.013289036544850499,0.020711974110032363,0.02391629297458894,0.02391629297458894,0.5884551495016611,0.014119601328903655,0.022006472491909384,2.435265104808878,0.06950672645739911,7.786551806428712,9.945080449834466,13.4947572815534,15.582511210762332,651.54375,0.2563527653213752,0.5556478405315615,0.055232558139534885,1.7472256473489518,0.009966777408637873
CLBT,39550,2024-12-31,690.567,109.049,19.269,16.795,447.223,10.969000000000001,336.02,25.599,5166.58575,15.759,40.02,567.593,295.502,6.844,0.027903157839862025,0.05734480090470805,0.15401333345560253,0.1767003823969041,0.6476171030472061,0.0158840489047406,0.0326438902446283,1.9207754939052863,0.23474768223459178,6.537512999278988,8.549967352826267,15.37582807570978,47.37857064255518,268.1294177175775,0.8554869829159368,0.15791226629711527,0.057952378263079474,1.5134347652469358,0.009910696572526634
CWAN,39554,2024-12-31,1169.572,126.465,419.282,7.6,255.489,71.919,1008.255,40.904,6469.97952,30.722,101.839,384.646,77.052,60.819,0.3584918243596803,0.4158491651417548,0.06009567864626576,3.3153995176531055,0.218446577038438,0.061491725178099345,0.07133016945118051,4.992031355448268,0.3234412683351125,7.0643931489004705,8.774928222111265,6.417007126173438,51.16023816866326,15.431092963685538,0.7570711263986083,0.1081292985810194,0.08707373295530331,3.3157997196698332,0.05200107389711793
AMPL,39555,2024-12-31,445.911,78.131,-32.59,-35.505,241.978,5.584,296.556,34.43,1362.9334,17.949,28.734,303.631,144.513,1.772,-0.07308633337145753,-0.10989492709640002,-0.4544290998451319,-0.4171199651866737,0.5426598581331252,0.012522678292304966,0.018829495946802628,2.1010635721353785,0.44067015653197833,6.100119380537493,7.217394567700065,4.5958719432417485,17.444207804840588,-41.820601411475906,0.77027044322996,0.17521657909313743,0.06443886784582574,1.6744375938496883,0.003973887165824571
ARQQ,39589,2024-12-31,1529.8875,228.0765,7.8535,11.372499999999999,396.35400000000004,243.167,724.6815,0.0,2830.569445,78.206,290.0415,754.3625,351.59849999999994,169.18,0.005512021435185378,0.012767630614992025,0.05232679168291676,0.032351126258054974,0.2553788801529582,0.17274376936501826,0.2583800287356322,1.9604992042953957,0.15865585443658226,7.332911797869025,7.948188408223096,3.4569050993464865,12.457961713939348,45.29393235831007,0.5769519353830979,0.1499874146203875,0.18917759239189924,1.0042951831736744,0.12621638173859204
BKSY,39621,2024-12-31,254.146,30.37,-19.42,-5.8,53.784,116.486,93.989,0.559,330.85377,6.867,15.706,106.736,26.022,113.784,-0.07641277061216782,-0.20661992360808182,-0.19097793875535066,-0.639446822522226,0.2116263879817113,0.45834284230324307,1.2393577971890328,4.101760049189148,0.01840632202831742,5.53790890503209,5.8016764952850925,3.520132887891136,10.89409845242015,-17.036754376930997,0.7738887059598287,0.11949824116846224,0.06179912333855343,2.066866497578972,0.44771115815318757
GTLB,39687,2024-10-31,1252.639,196.047,29.103,-27.601,916.972,0.5,724.705,61.354,8711.96125,18.934,35.667,1192.165,464.502,0.244,0.023233349752003574,0.040158409283777535,-0.1407876682632226,0.14844909639015136,0.7320321337592076,0.00039915729911011875,0.0006899359049544297,2.566544385169493,0.3129555667773544,7.133007804845325,9.072452216714934,12.02138973789335,44.438125806566795,299.34925093632955,0.9034211184052804,0.1565071820372829,0.028473486774721214,1.9740969898945537,0.00019478876196573795
ARBE,39724,2024-12-31,60.787,0.6055518999999997,-12.196,-12.835,24.561,32.622,22.496,9.019,159.49314,0.2657411999999999,0.0,57.631,36.406,1.457,-0.2006350041949759,-0.5421408250355619,-21.19554079509949,-20.140305067162707,0.4040502081037064,0.5366607991840361,1.4501244665718351,1.5830082953359337,14.893851377561534,4.107375950320793,5.0720009118955796,7.0898444167852075,263.3847569465146,-13.07749590029518,0.5611586719486802,0.009961865201441093,0.0,0.6746415426028677,0.023968940727458175
CCSI,39787,2024-12-31,602.201,86.983,18.071,33.427,33.545,607.15,-79.463,2.101,465.84264,12.312,386.249,74.525,79.311,586.098,0.030008253058364236,-0.2274140165863358,0.3842934826345378,0.20775323913868227,0.055703992520769643,1.0082181862866384,-7.640662950052226,0.9396552811085473,0.024154145062828366,6.4005912766241355,6.143847894694671,-5.862384254307036,5.355559592104204,25.77846494383266,0.8584551004219215,0.1444418059750814,0.6413954809108586,0.4229552016744209,0.9732597587848575
IONQ,39800,2024-12-31,508.388,11.71,-201.998,-76.003,340.289,17.725,383.862,40.077,9269.556630000001,5.045,39.373,378.802,36.085,14.359,-0.3973303854536299,-0.5262255706477849,-6.490435525192143,-17.250042698548246,0.6693490011565969,0.03486510303154284,0.04617544846846002,10.497492032700569,3.4224594363791625,6.231244935574892,9.134490828937118,24.14814863153946,791.593222032451,-45.88934855790652,0.5691716481639625,0.023033588519005173,0.07744675326718962,9.430206456976583,0.02824417570831727
AIP,39805,2024-12-31,106.135,15.489,-8.204,-7.102,43.939,5.991,-1.188,11.532,414.98775,0.854,7.202,69.083,59.282,3.592,-0.07729778112780893,6.905723905723907,-0.45851894893149975,-0.5296662147330363,0.4139916144532906,0.05644697790549771,-5.042929292929293,1.1653284302149052,0.7445283749757893,4.664711868696408,6.028249001722743,-349.3162878787879,26.79241719930273,-50.58358727450024,0.9448640971011686,0.14593677863098883,0.0678569746078108,0.7411861947977464,0.03384368964055213
GFS,39822,2024-12-31,16799.0,1830.0,-366.7334183,239.0,3386.0,2320.0,10776.0,121.0,23725.49683,1003.0,660.0,6416.0,3044.0,1477.0,-0.02183066958152271,-0.03403242560319228,0.13060109289617486,-0.2004007750273224,0.20155961664384786,0.13810345853919875,0.21529324424647364,2.107752956636005,0.06612021857923497,9.729074639810214,10.07430556446013,2.201697924090572,12.96475236612022,-64.69412288626438,0.45191256830601095,0.10893505565807489,0.0392880528602893,1.1123521681997373,0.08792190011310197
NRDS,39867,2024-12-31,437.6,183.8,38.6,10.8,68.5,8.899999999999999,364.2,16.1,985.6364000000001,5.3,145.7,196.7,60.1,4.1,0.08820840950639854,0.10598572213069743,0.058759521218716,0.2100108813928183,0.15653564899451552,0.020338208409506394,0.024437122460186707,3.2728785357737102,0.08759521218715996,6.081305251107771,6.8932875239154745,2.7063053267435477,5.362548422198041,25.534621761658034,0.9711643090315559,0.420018281535649,0.3329524680073126,1.1397670549084857,0.009369287020109689
EXFY,39895,2024-12-31,173.68,37.004,-1.312,0.465,68.752,6.4670000000000005,128.243,6.702,306.11295,16.348,16.232,136.876,38.01,5.738,-0.007554122524182405,-0.010230577887292095,0.012566209058480165,-0.03545562641876554,0.39585444495624134,0.03723514509442653,0.050427703656339924,3.601052354643515,0.18111555507512703,5.157214525570036,5.72395415149228,2.3869758973199318,8.272428656361475,-233.31779725609755,0.5582099232515404,0.2130584983878397,0.09345923537540303,1.808787161273349,0.03303777061262091
BLZE,39910,2024-12-31,168.558,33.786,-14.377,-8.911,54.915,46.339,77.622,12.029,321.32352,7.763,41.801,65.748,59.803,25.986,-0.08529408274896476,-0.18521810826827448,-0.26374829811164385,-0.42553128514769434,0.3257929021464422,0.27491427283190356,0.5969828141506274,1.0994097286089328,0.3560350441011069,5.12727990421434,5.7724484660570115,4.139593414238231,9.510552299769135,-22.349830980037556,0.7702302728940982,0.20044139109386683,0.24799178917642595,0.9182649699847834,0.15416651834976686
WEAV,39914,2024-12-31,188.926,54.169,-6.711,-7.373,99.13,56.057,66.968,10.76,1165.742,12.277,0.0,120.739,76.62,45.338,-0.03552184453172142,-0.10021204157209414,-0.1361110598312688,-0.12389004781332498,0.5247027936864169,0.29671405735579015,0.8370714371042886,1.5758157139128164,0.19863759714966125,5.241355403998505,7.061113073130034,17.407448333532432,21.520463733869928,-173.7061540753986,0.7733574553711532,0.28672072663370846,0.0,1.2937875228399893,0.23997755735049703
NVTS,39931,2024-12-31,389.978,17.978,-39.86,-22.432,86.737,7.32,348.013,18.974,671.56698,9.975,235.41,120.266,21.144,5.553,-0.10221089394786372,-0.11453595124320069,-1.2477472466347757,-2.2171542996996325,0.22241511059598232,0.018770289606080345,0.021033697017065457,5.687949300037836,1.0554010457225498,5.966090327276164,6.509613757824351,1.929718085243942,37.35493269551674,-16.848143000501754,0.44515518967627105,0.04610003641231044,0.6036494366348871,4.102203934922437,0.014239264779038818
BRZE,39942,2024-10-31,842.012,152.052,-27.911,-32.656,492.57,92.083,458.053,32.855,3235.0318,43.375,31.679,613.321,308.231,73.768,-0.03314798363918804,-0.06093399672090348,-0.2147686317838634,-0.1835622024044406,0.584991662826658,0.10936067419466707,0.20103132170294705,1.989809590858804,0.21607739457553993,6.735794265922244,8.081794036871232,7.062570925198613,21.275825375529426,-115.90526315789474,0.7147357482966353,0.18058174942874924,0.03762297924495138,1.5980547057239538,0.08760920271920115
KD,39963,2024-12-31,9925.0,3744.0,215.0,126.0,1506.0,3952.0,1094.0,0.0,8020.280000000001,2770.0,1006.0,4297.0,3935.0,3564.0,0.021662468513853905,0.19652650822669104,0.03365384615384615,0.05742521367521367,0.15173803526448362,0.39818639798488664,3.612431444241316,1.091994917407878,0.0,9.202812105555392,8.98972861296933,7.331151736745888,2.142168803418804,37.30362790697675,0.26014957264957267,0.3772292191435768,0.10136020151133501,0.38271918678526046,0.35909319899244335
CRDO,40532,2024-10-31,638.551,72.034,-4.225,-8.407,382.953,15.99,567.907,31.742,6301.818900000001,21.537,0.0,538.252,49.645,12.945,-0.006616542766356954,-0.00743959838494683,-0.11670877641113918,-0.05865285837243523,0.5997218702969691,0.02504106954652017,0.028156018503029543,10.84201833014402,0.44065302496043535,6.459201546989123,8.748593584995389,11.096568452228976,87.48395063442264,-1491.5547692307696,0.7010161868006775,0.11280853056372944,0.0,7.713828180078557,0.02027246061786764
XPER,41539,2024-12-31,667.76,122.362,46.216,-8.116,130.564,85.285,429.077,42.163,455.24856,27.525,163.714,304.872,185.349,19.932,0.06921049478854678,0.10771027111683917,-0.06632778150079273,0.3776989588270869,0.19552533844495026,0.12771804241044687,0.19876385823523515,1.644853762361815,0.3445759304359196,6.503928827542481,6.120843555505515,1.060995019541947,3.7205060394566942,9.850453522589579,0.7750527124434056,0.18324248232898047,0.24516892296633522,0.704422467884909,0.02984904756199832
MBLY,41640,2024-12-31,12579.0,490.0,-71.0,-86.0,1459.0,50.0,12087.0,281.0,16169.58192,139.0,9809.0,2174.0,333.0,37.0,-0.005644327848000636,-0.005874079589641764,-0.17551020408163265,-0.14489795918367346,0.11598696239764687,0.003974878766197631,0.004136675767353355,6.528528528528528,0.573469387755102,9.439784035838873,9.690887096949329,1.3377663539339788,32.999146775510205,-227.7405904225352,0.7163265306122449,0.038953811908736785,0.7797917163526512,4.381381381381382,0.002941410286986247
UMAC,42214,2024-12-31,27.381382199999997,2.004,-27.118,-2.8,4.5727761000000005,0.51796,14.818,0.049,254.35204000000002,1.45,9.628,9.801646599999996,5.023194,0.262,-0.9903809749969452,-1.8300715346200567,-1.3972055888223551,-13.53193612774451,0.16700311425476544,0.018916503053669806,0.03495478472128492,1.9512777328528415,0.02445109780439122,3.3098633006898495,5.53871929168088,17.165072209474964,126.9221756487026,-9.37945423703813,0.2764471057884232,0.07318841632472448,0.35162578461798766,0.9103323702011111,0.00956854544764362
NATL,43198,2024-12-31,5535.0,1108.0,41.0,154.0,629.0,3087.0,219.0,19.0,2465.9840000000004,751.0,2577.0,1749.0,1722.0,2973.0,0.007407407407407408,0.1872146118721461,0.13898916967509026,0.03700361010830325,0.11364046973803071,0.5577235772357724,14.095890410958905,1.0156794425087108,0.017148014440433214,8.618846845142738,7.810346195463176,11.260200913242011,2.225617328519856,60.145951219512206,0.322202166064982,0.2001806684733514,0.4655826558265583,0.36527293844367015,0.5371273712737127
KVYO,43288,2024-12-31,1273.308,270.164,-26.973,-34.654,881.848,53.438,1033.987,70.858,11248.53992,66.781,0.0,979.749,199.893,32.449,-0.02118340574315091,-0.02608640147313264,-0.12827023585673888,-0.09983935683510757,0.6925645641117467,0.041967850669280334,0.05168150083124836,4.901367231468836,0.26227772760249335,7.149373517446639,9.32799361432089,10.878802073913887,41.63596896699782,-417.0296192488785,0.7528131061133237,0.2121749019090432,0.0,4.411600206110268,0.025484014865217213
WAY,43515,2024-12-31,4577.004,244.102,19.079,55.12,204.582,1263.208,3079.786,11.472,6316.363600000001,79.509,4059.048,371.041,145.633,1245.045,0.004168447307452648,0.006194910945111122,0.22580724451253983,0.07815994952929513,0.04469779794817745,0.2759901455187717,0.41016096572943705,2.547781066104523,0.04699674726139073,8.428799914588152,8.750898941799619,2.050909900882724,25.875919083006288,331.0636616174852,0.6742796044276573,0.05333226713369707,0.8868351436878796,1.4047777632816736,0.2720218291266514
ALAB,45094,2024-12-31,1054.508,141.096,24.713,0.144,914.301,3.074,964.799,56.524,21459.284099999997,35.674,0.0,1012.979,86.542,1.788,0.023435573746239953,0.025614661706738918,0.0010205817315870045,0.17515025231048365,0.8670403638474056,0.002915103536435949,0.0031861558728812946,11.705056504356266,0.4006066791404434,6.960829586423954,9.973912655889192,22.242232941783726,152.08995364857967,868.3399061222837,0.7471650507455916,0.13380268333668402,0.0,10.564824016084676,0.0016955774636133627
RDDT,45097,2024-12-31,2336.595,427.707,71.036,52.872,1840.809,26.702,2130.749,188.644,29470.84704,31.845,67.598,2223.401,176.024,20.565,0.030401503041819402,0.033338511481174,0.12361733616704894,0.16608566144580286,0.7878168873938359,0.011427739937815498,0.012531743532438595,12.631237785756486,0.4410589492339382,7.756450020419422,10.291156817768634,13.831214770017493,68.90428971234981,414.87199504476604,0.9255448239098261,0.18304712626706812,0.02893013123797663,10.457715993273645,0.008801268512515007
RBRK,45281,2024-10-31,1268.691,236.178,-130.91,-124.787,631.977,326.378,-521.087,80.05,7641.145699999999,48.748,100.343,943.691,816.556,316.991,-0.10318509392752057,0.251224843452245,-0.5283599657885155,-0.5542853271684915,0.4981331151556998,0.25725570686636856,-0.6263407070220519,1.1556966086832992,0.3389392746149091,7.14574093924577,8.941302831650564,-14.663857858668512,32.35333392610658,-58.369457642655256,0.7935963552913481,0.18615880462618556,0.07909175677923151,0.7739542664556992,0.249856742106628
SVCO,45320,2024-12-31,142.345,17.859,4.157,-0.835,82.677,6.08,100.083,5.283,230.49816,2.332,13.395,107.28,34.488,3.874,0.029203695247462153,0.04153552551382353,-0.04675513746570356,0.23276779214961643,0.5808212441603148,0.04271312655871299,0.060749577850384186,3.1106471816283925,0.2958172350075592,4.958253688414501,5.440242879758421,2.3030700518569587,12.906554678313455,55.4481982198701,0.8694215801556637,0.12546278408093015,0.09410235694966454,2.3972686151704945,0.027215567810601006
OS,50290,2024-12-31,823.221,132.475,-31.449,-47.406,544.174,18.594,386.174,36.896,4952.555039999999,42.856,11.847,737.366,312.175,15.357,-0.038202378219214524,-0.08143738314852891,-0.3578486506888092,-0.23739573504434802,0.6610302701218749,0.022586887360745173,0.048149279858302224,2.3620277088171697,0.27851292696735236,6.713224694398542,8.507658892089951,12.824672401559917,37.38482762785431,-157.47893541925018,0.6764974523495,0.1609227655757081,0.014391032298738735,1.7431696964843435,0.01865477192637214
