costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,datacqtr,datafqtr,scfq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,fyr,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,afudccy,cogsy,xrdy,prccq,prchq,prclq
A,USD,STD,INDL,C,TTWO,2024-12-31,064630,2024Q4,2024Q3,7,0.0000,-143.2000,436.9000,2401.3000,334.0000,10278.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,9527.3000,144.8000,2.4700,0.0100,0.0100,962.8000,3.8000,,,,12679.9000,25.7000,,,,,1904.5000,10196.3000,77.1000,5701.9000,1225.0000,1206.8000,-125.2000,-104.3000,0.0000,0.0000,0.0000,0.0000,-229.5000,0.0000,-229.5000,386.4000,173.5250,173.5250,176.0000,200.1000,0.0000,176.4000,176.0000,0.0100,0.0000,2.0000,0.0000,658.7000,,0.1000,,,,0.0000,-125.2000,658.7000,3445.0000,0.0000,,,271.2000,,1091.9000,33.9000,,,,,,0.0000,-21.3300,-21.3300,-0.7100,-0.7100,-21.3300,-0.7100,-0.7100,-21.3300,0.0000,0.0000,0.0000,0.0000,,-5.7000,,,,,,,,,,,,,,,,3,,-1414.8550,,-8.2900,,-8.2900,,,4602.6000,,,,,,,,,,,,,,-3655.7000,-125.2000,-125.2000,-125.2000,-125.2000,9146.9000,,4590.7000,9193.3000,,,,0.0000,,,,,18.2000,2077.4000,2895.1000,4082.9000,0.0000,27.1000,365.9000,332.0000,0.0000,12679.9000,6978.0000,6978.0000,2.4000,0.0000,0.0000,0.0000,0.0000,-0.1000,,,,-125.2000,23.1000,,0.0000,,,,,-10.1200,-10.1200,-0.6200,-115.7000,155.5000,-0.6200,,,,,,-152.9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,751.3000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,-15.0150,-0.0900,-0.0900,-23.1000,0.0000,0.0000,0.0000,0.0000,0.8000,-143.1000,,739.4000,739.4000,77.1000,-3475.8000,,-3332.6000,1359.8000,,,,,,,,,87.2000,14.9000,1359.8000,0.0000,5701.9000,,,,,,,,,,,,,,,,,,,,,,,,-19.3000,,82.9000,,5701.9000,988.6000,0.0000,29.5000,,,23.7000,1020.6000,,0.0000,0.0000,272.0000,,272.0000,14.2000,-27.7000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-493.8000,,,,,801.8000,0.0000,41.0000,0.0000,1204.3000,,,,,,,,,,,,240.9000,817.9000,,1100.6000,707.4000,184.080000000000,191.910000000000,146.760000000000
A,USD,STD,INDL,C,AMZN,2024-09-30,064768,2024Q3,2024Q3,7,0.0000,-1918.0000,5345.0000,175792.0000,63009.0000,408834.0000,0.0000,0.0000,-4.0000,0.0000,0.0000,44579.0000,94390.0000,84570.0000,,,,31657.0000,,,,,584626.0000,0.0000,,,,,,115934.0000,,259151.0000,88384.0000,75091.0000,15328.0000,1911.0000,0.0000,0.0000,-3.0000,0.0000,17403.0000,167.0000,17403.0000,67535.0000,10424.2500,10681.2500,10735.0000,11026.0000,0.0000,10511.0000,10501.0000,0.0100,0.0000,110.0000,0.0000,16255.0000,,,,,,0.0000,15328.0000,16343.0000,142192.0000,0.0000,,,13442.0000,,,7000.0000,,,,,,0.0000,4.6700,4.6700,1.4300,1.4300,4.7900,1.4600,1.4600,4.7900,0.0000,0.0000,0.0000,0.0000,,17.0000,,,,,,,,,,,,,,,,12,,,,,,,,,23081.0000,,,,,,,,,,,-35.0000,,,49868.0000,15328.0000,15328.0000,15328.0000,15328.0000,401343.0000,,,23081.0000,36103.0000,0.0000,0.0000,36103.0000,0.0000,,,8300.0000,13293.0000,60564.0000,161477.0000,163998.0000,0.0000,0.0000,21806.0000,14806.0000,0.0000,584626.0000,325475.0000,325475.0000,0.0000,0.0000,0.0000,0.0000,0.0000,761.0000,,,,15328.0000,964.0000,,88.0000,,,,0.0000,4.6700,4.7900,1.4300,17673.0000,31115.0000,1.4600,,,,,,18034.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,314444.0000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,1900.0000,-2675.0000,3000.0000,45960.0000,42960.0000,,150944.0000,,152862.0000,158877.0000,,,,,,,,,3253.0000,333.0000,158877.0000,0.0000,259151.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,5333.0000,,259151.0000,76236.0000,,0.0000,,,515.0000,7837.0000,,0.0000,0.0000,,,,0.0000,2706.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14315.0000,,,,,,0.0000,603.0000,0.0000,127762.0000,,,,,,,,,,,,22245.0000,60227.0000,,190231.0000,64973.0000,186.330000000000,201.200000000000,151.610000000000
A,USD,STD,INDL,C,AMZN,2024-12-31,064768,2024Q4,2024Q4,7,0.0000,-34.0000,6902.0000,190867.0000,53545.0000,434027.0000,0.0000,0.0000,-5.0000,0.0000,0.0000,56080.0000,105221.0000,94363.0000,,,,31600.0000,,,,,624894.0000,0.0000,,,,,,120864.0000,,285970.0000,101449.0000,78779.0000,20004.0000,-3511.0000,0.0000,0.0000,-1.0000,0.0000,21888.0000,5396.0000,21888.0000,83262.0000,10473.0000,10721.0000,10771.0000,11108.0000,0.0000,10593.0000,10552.0000,0.0100,0.0000,111.0000,0.0000,17250.0000,,,,,,0.0000,20004.0000,17401.0000,138000.0000,0.0000,,141390.0000,14711.0000,,23503.0000,6500.0000,,,,,,0.0000,5.5300,5.5300,1.8600,1.8600,5.6600,1.9000,1.9000,5.6600,0.0000,0.0000,0.0000,0.0000,,-213.0000,,,,,,,,,,,,,,,,12,,,,,,,,,23074.0000,,,,,,,,,,,787.0000,,,59248.0000,20004.0000,20004.0000,20004.0000,20004.0000,423970.0000,,8602.0000,31676.0000,33216.0000,0.0000,0.0000,33216.0000,0.0000,,,20000.0000,22670.0000,67667.0000,179431.0000,159493.0000,0.0000,0.0000,21493.0000,14993.0000,0.0000,624894.0000,338924.0000,338924.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6157.0000,,,,20004.0000,1520.0000,,151.0000,,,,0.0000,5.5900,5.7300,1.9200,22299.0000,37010.0000,1.9600,,,,,,22329.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,470196.0000,328806.0000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,2000.0000,-6186.0000,3400.0000,49300.0000,45900.0000,,172832.0000,,172866.0000,187792.0000,,,,,,,,,3286.0000,247.0000,187792.0000,0.0000,285970.0000,,,,,,,,,,,,,,,,,,,,-0.0600,-0.0600,-598.0000,-920.0000,-920.0000,,4995.0000,17011.0000,285970.0000,87680.0000,,0.0000,,,515.0000,7837.0000,,0.0000,0.0000,,-4648.0000,,0.0000,2325.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11436.0000,,,,,,0.0000,570.0000,0.0000,150782.0000,,,,,,,,,,,,23571.0000,67520.0000,,273493.0000,88544.0000,219.390000000000,233.000000000000,180.250000000000
A,USD,STD,INDL,C,QRVO,2024-09-30,064853,2024Q3,2024Q2,7,0.0000,1.1480,147.7880,2532.4590,215.7670,3970.6160,,0.0000,0.0000,0.3130,0.0000,,3124.0760,321.8800,-0.7870,-0.0100,-0.0100,,-1.2110,,,,6503.0750,,,,,,,3515.6310,,3410.1690,1096.4520,1096.4520,-17.4350,7.4080,0.0000,0.0000,0.0000,-0.2310,-10.2580,0.0000,-10.2580,513.0310,96.0015,96.1798,94.8860,94.6640,0.7380,94.6640,94.8860,0.0001,0.0000,0.0090,0.0000,412.1790,,,,,,0.0000,-17.4350,412.1790,1549.2440,0.0000,,1772.2290,76.0810,,0.0000,0.0000,,,,,,0.0000,-1.4600,-1.4600,-0.1800,-0.1800,-1.4600,-0.1800,-0.1800,-1.4600,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,-236.7620,-62.6980,-2.4500,-0.6600,-2.4500,-0.6600,-96.4580,2437.7900,0.0000,,,,,,,,0.0000,0.0000,-0.7800,0.0000,,-141.2240,-17.4350,-17.4350,-17.4350,-17.4350,4959.4130,,445.7150,2883.5050,155.2600,0.0000,217.1050,694.4570,322.0920,,,24.8040,,599.6780,1333.7370,1759.1690,,,209.9250,209.9250,,6503.0750,3092.9060,3092.9060,,0.0000,0.0000,0.0000,0.0000,-0.0120,,,,-17.4350,17.1220,,0.0000,,,,,2.8300,2.8400,0.9200,141.7400,217.8210,0.9200,,,,,,2.5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,2618.7690,846.5400,,,,,,,,,,,,110.2400,0.0000,0.0000,0.0000,0.0000,-22.3570,-0.2400,-0.2400,-34.3960,0.0000,0.0000,0.0000,0.0000,,0.8470,12.7990,593.7620,580.9630,,-105.4710,,-106.6190,1046.5090,,,,,,,,,,,1046.5090,0.0000,3410.1690,,,,,,,,,,,,,,,,,,,,,,,,-132.0650,,38.1810,,3410.1690,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,19.9380,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.7220,,,,,353.7010,0.0000,24.2940,0.0000,828.6880,,,,,,,,,,,,201.0500,315.6570,,993.9700,388.6520,103.300000000000,130.990000000000,98.720100000000
A,USD,STD,INDL,C,QRVO,2024-12-31,064853,2024Q4,2024Q3,7,0.0000,-10.0690,232.4930,2096.8630,250.0950,3866.2330,,0.0000,0.0000,0.3140,0.0000,,3045.3590,283.3410,-0.8980,-0.0100,-0.0100,,-1.3820,,,,5963.0960,,,,,,,3455.8410,,3380.4330,769.4320,769.4320,41.2710,-11.2180,0.0000,0.0000,0.0000,0.0010,30.0540,0.0000,30.0540,446.7650,95.3620,96.1898,95.0310,93.5590,1.3650,93.5590,94.3410,0.0001,0.0000,0.0090,0.0000,0.0000,,,,,,0.0000,41.2710,0.0000,1549.2300,0.0000,,1806.6450,73.8270,,0.0000,0.0000,,,,,,0.0000,0.2800,0.2800,0.4300,0.4300,0.2900,0.4400,0.4400,0.2900,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,-63.3480,0.0000,-0.6700,0.0000,-0.6700,0.0000,0.0000,2437.2340,0.0000,,,,,,,,0.0000,0.0000,1.7210,0.0000,,26.9850,41.2710,41.2710,41.2710,41.2710,4929.6630,,332.3380,2769.5720,142.5090,0.0000,202.6610,656.2160,311.0460,,,25.6920,,524.5200,807.8610,1774.8020,,,225.5720,225.5720,,5963.0960,2582.6630,2582.6630,,0.0000,0.0000,0.0000,0.0000,-0.0120,,,,41.2710,15.3260,,0.0000,,,,,2.8600,2.8900,1.0100,122.4790,196.3060,1.0200,,,,,,48.8960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,2627.5190,820.8740,,,,,,,,,,,,73.2500,0.0000,0.0000,0.0000,0.0000,-44.2470,-0.4700,-0.4700,-68.0720,0.0000,0.0000,0.0000,0.0000,,-10.3710,10.8590,438.7220,427.8630,,-75.4170,,-65.3480,916.3170,,,,,,,,,,,916.3170,0.0000,3380.4330,,,,,,,,,,,,,,,,,,,,,,,,-69.4540,,28.3840,,3380.4330,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,7.6250,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0020,,,,,268.3350,0.0000,19.4550,0.0000,720.0110,,,,,,,,,,,,179.1260,273.2460,,1440.7350,567.7780,69.930000000000,107.330000000000,64.540000000000
A,USD,STD,INDL,C,EGHT,2024-09-30,065021,2024Q3,2024Q2,7,0.0000,-3.5490,55.8140,246.3510,54.9320,493.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.5860,51.2610,-0.1930,0.0000,0.0000,28.0960,-0.1930,,,,740.1260,0.0000,37.6960,,,,,998.5720,8.1030,109.8120,117.8670,117.4050,-14.5430,8.3630,0.0000,0.0000,0.0000,0.0000,-6.1800,0.0000,-6.1800,50.5930,125.5365,125.5365,129.2500,130.5170,,130.5170,129.2500,0.0010,0.0000,0.1310,0.0000,51.1000,,,,,,0.0000,-14.5430,51.1000,410.2790,0.0000,,,10.2110,,37.6960,6.5940,-11.9960,-0.0900,-0.0900,-11.9960,,0.0000,-0.5500,-0.5500,-0.1100,-0.1100,-0.5500,-0.1100,-0.1100,-0.5500,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,,,,,,,,269.2290,,,,,,,,,,,,,,-69.6460,-14.5430,-14.5430,-14.5430,-14.5430,520.0910,,76.5190,345.7480,0.0000,0.0000,0.0000,0.0000,0.0000,,,7.9060,0.4620,75.6300,208.8400,421.4740,0.0000,0.0000,11.1950,4.6010,0.0000,740.1260,630.3140,630.3140,0.0000,0.0000,0.0000,0.0000,0.0000,-4.9510,,,,-14.5430,-0.7130,,0.0000,,,,,-0.3700,-0.3700,-0.0200,7.3620,17.5730,-0.0200,,,,,,-13.4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,85.1890,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,2.2270,1.4020,0.0000,72.6700,72.6700,11.5000,-888.8910,,-885.3420,180.9980,,,,,,,,,0.0000,0.4620,180.9980,0.0000,109.8120,,,,,,,,,,,,,,,,,,,,,,,,-12.1890,,9.3760,9.3760,109.8120,28.0960,,0.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,30.8490,1.0980,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5110,,,,,37.9340,0.0000,7.9050,0.0000,163.4250,,,,,,,,,,,,31.2910,112.8320,,99.9970,63.4280,2.040000000000,3.408100000000,1.510000000000
A,USD,STD,INDL,C,EGHT,2024-12-31,065021,2024Q4,2024Q3,7,0.0000,-12.8700,55.3270,219.0900,51.3270,479.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,397.1160,53.0720,-0.2440,0.0000,0.0000,20.4180,-0.2440,,,,698.2110,0.0000,33.3940,,,,,1008.0720,6.8240,113.0130,104.6270,104.1650,3.0220,-9.3210,0.0000,0.0000,0.0000,0.0000,-6.2990,0.0000,-6.2990,50.8550,127.6435,127.6435,135.7420,131.4730,,131.4730,130.9700,0.0010,0.0000,0.1310,0.0000,27.9100,,,,,,0.0000,3.0220,27.9100,397.8480,0.0000,,,9.9230,,33.3940,5.9600,-0.2160,0.0000,0.0000,-0.2160,,0.0000,-0.3600,-0.3600,0.0200,0.0200,-0.3600,0.0200,0.0200,-0.3600,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,3,,,,,,,,,266.2170,,,,,,,,,,,,,,-45.4020,3.0220,3.0220,3.0220,3.0220,510.8610,,71.4200,337.6370,0.0000,0.0000,0.0000,0.0000,0.0000,,,8.1520,0.4620,70.9810,175.9770,409.2210,0.0000,0.0000,11.3730,5.4130,0.0000,698.2110,585.1980,585.1980,0.0000,0.0000,0.0000,0.0000,0.0000,-4.9510,,,,3.0220,1.0090,,0.0000,,,,,-0.2600,-0.2600,0.0300,9.2230,19.1460,0.0300,,,,,,3.9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,82.0050,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,1.9800,-7.9190,0.0000,59.1360,59.1360,10.4270,-895.1900,,-882.3200,178.8820,,,,,,,,,0.0000,0.4620,178.8820,0.0000,113.0130,,,,,,,,,,,,,,,,,,,,,,,,-0.4600,,9.5330,9.5330,113.0130,20.4180,,0.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,24.0140,0.9080,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1130,,,,,37.5870,0.0000,5.8420,0.0000,159.7360,,,,,,,,,,,,29.8330,108.8810,,150.8520,93.2610,2.670000000000,3.270000000000,1.780000000000
A,USD,STD,INDL,C,OSIS,2024-09-30,065607,2024Q3,2025Q1,7,0.0000,-24.0750,81.3100,1310.0030,85.2380,803.5110,0.0000,,0.0050,,0.0000,52.4300,649.9040,191.9320,0.2380,0.0100,0.0100,0.0000,0.3660,,,,2113.5140,0.0000,120.8760,,,,71.9860,0.0000,346.5890,786.4950,85.0530,85.0530,17.9360,1.1810,,0.0000,-3.2200,,15.8970,,15.8970,211.0550,16.9573,17.3215,17.0550,16.7110,0.5310,16.7110,16.7420,0.0010,0.0000,0.0170,0.0000,17.9620,,0.6760,,,,0.0000,17.9360,276.9620,488.1260,0.0000,,183.3690,11.4500,,120.8760,23.7500,,,,,,0.0000,7.6600,7.6600,1.0500,1.0500,7.8400,1.0700,1.0700,7.8400,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,381.4440,,,,,,,,,,,,,,133.2110,17.9360,17.9360,17.9360,17.9360,1274.6210,,183.2220,564.6660,126.8670,0.0000,242.7380,456.0300,86.4250,,,,0.0000,243.6420,712.5360,614.4830,0.0000,0.0000,126.3570,102.6070,0.0000,2113.5140,1327.0190,1327.0190,24.2460,,0.0000,,,,,,,17.9360,-5.4590,,259.0000,,,,1800.0000,7.6800,7.8500,1.0700,30.7900,42.2400,1.0900,,,,,,22.9690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,336.9760,153.6070,,,,,,,,,,,,150.5700,0.0000,0.0000,0.0000,0.0000,-0.5380,-0.0300,-0.0300,-0.8280,0.0000,0.0000,0.0000,0.0000,19.2340,-24.0800,,687.6100,687.6100,346.5890,786.4780,,810.5530,344.0070,,,,,,,,,,,344.0070,0.0000,786.4950,-0.4500,,-0.0200,,-0.0200,,,,,,,,,,,,,,,,,,,-0.4620,,6.4220,,786.4950,52.4300,,24.2460,,,0.0000,0.0000,,0.0000,0.0000,,,,,5.0330,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4670,,,,,,0.0000,1.9000,0.0000,301.7670,,,,,,,,,,,,17.7730,90.7120,,211.0550,17.7730,151.830000000000,158.686000000000,129.180000000000
A,USD,STD,INDL,C,OSIS,2024-12-31,065607,2024Q4,2025Q2,7,0.0000,-31.4750,77.2080,1324.5690,88.9600,806.3450,0.0000,,2.0680,,0.0000,55.1180,653.0800,183.7680,0.1350,0.0100,0.0100,0.0000,0.2080,,,,2130.9140,0.0000,142.6520,,,,75.7970,8.9160,279.0950,825.8300,101.6330,101.6330,37.8190,-9.4630,,0.0000,2.0630,,30.4190,,30.4190,262.0220,16.8895,17.2563,17.0400,16.7460,0.0000,16.7460,16.7240,0.0010,0.0000,0.0170,0.0000,18.1060,,2.6900,,,,0.0000,37.8190,254.1060,486.5940,0.0000,,185.8920,10.6470,,142.6520,19.2650,,,,,,0.0000,7.7700,7.7700,2.2200,2.2200,7.9500,2.2600,2.2600,7.9500,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,382.1660,,,,,,,,,,,,,,134.4770,37.8190,37.8190,37.8190,37.8190,1312.4240,,181.9540,564.1200,112.0130,0.0000,246.3560,441.7950,83.4260,,,,0.0000,265.8440,703.7180,601.3660,0.0000,0.0000,114.7720,95.5070,0.0000,2130.9140,1305.0840,1305.0840,23.5620,,0.0000,,,,,,,37.8190,-6.2190,,236.0000,,,,1800.0000,7.8200,8.0000,2.2100,57.7300,68.3770,2.2500,,,,,,49.3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,339.1570,153.2650,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,19.1260,-33.5430,,703.9330,703.9330,279.0950,816.8970,,848.3720,419.8200,,,,,,,,,,,419.8200,0.0000,825.8300,-0.2280,0.0090,-0.0100,0.0000,-0.0100,0.0000,0.0140,,,,,,,,,,,,,,,,,0.2270,,8.5090,,825.8300,55.1180,,23.5620,,,0.0000,0.0000,,0.0000,0.0000,,,,,11.5190,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8510,,,,,,0.0000,2.4000,0.0000,351.4430,,,,,,,,,,,,18.2570,89.4210,,473.0770,36.0300,167.430000000000,189.130000000000,129.835000000000
A,USD,STD,INDL,C,BB,2024-08-31,065986,2024Q3,2024Q2,7,0.0000,-13.0000,52.0000,438.0000,76.0000,861.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0000,812.0000,7.0000,,,,0.0000,,,,,1299.0000,3.0000,,,,,,,,732.0000,211.0000,171.0000,-19.7000,1.3000,0.8000,0.0000,0.0000,0.0000,-17.6000,0.0000,-17.6000,29.2000,588.0575,601.5923,590.5490,590.7280,0.0000,590.7280,590.5490,,0.0000,2964.0000,0.0000,17.0000,,,,,,0.0000,3.5000,17.0000,233.0000,-23.2000,,87.0000,13.0000,,161.0000,28.0000,,,,,,0.0000,-0.0300,-0.2400,-0.0300,0.0100,-0.2400,-0.0300,0.0100,-0.0300,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,2,,-15.9000,,-0.0300,,-0.0300,,,563.0000,,,,,,,,,,,,,,-19.4000,3.5000,3.5000,3.5000,3.5000,965.0000,,136.0000,699.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,37.0000,40.0000,253.0000,305.0000,262.0000,0.0000,0.0000,29.0000,1.0000,0.0000,1299.0000,567.0000,567.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-19.7000,3.6000,,0.0000,,,,,0.0600,0.0600,0.0100,3.7000,16.7000,0.0100,,,,,,4.9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,136.0000,49.0000,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9000,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,0.0000,6.0000,-13.0000,25.0000,175.0000,150.0000,,-2232.0000,,-2219.0000,126.2000,,,,,,,,,17.0000,,126.2000,0.0000,732.0000,,,,,,,,,,,,,,,,,,,,,,,,-0.9000,,7.1000,7.1000,732.0000,166.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,28.0000,1.4000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0000,,,,,92.0000,-23.2000,1.5000,0.0000,109.5000,,,,,,,,,,,,27.1000,80.3000,,54.1000,57.7000,2.350000000000,2.950000000000,2.010000000000
